symbol,date,open,high,low,close,volume
ZZZZZZ,2019-11-28 07:00:00,13.04,13.04,13.04,13.04,140.0
ZZZZZZ,2019-06-14 07:00:00,0.5,0.5,0.5,0.5,8600.0
ZZZZZZ,2020-04-10 07:00:00,28.04,28.35,26.07,27.25,145700.0
ZZZZZZ,2025-09-10 07:00:00,9.4,9.4,8.6,8.6,4800.0
ZZZZZZ,2016-09-26 07:00:00,14.64,14.64,13.89,13.89,2100.0
ZZZZZZ,2024-07-23 07:00:00,7.3,7.3,6.7,7.2,10601.0
ZZZZZZ,2025-04-22 07:00:00,14.37,14.8,14.37,14.8,26200.0
MIG,2021-09-28 07:00:00,15.44,16.8,11.2403785488959,12.519259375920758,862200.0
DSG,2021-03-26 07:00:00,7.2,7.2,5.620581113801453,6.209281214321352,5082440.0
TDT,2021-07-06 07:00:00,7.57,7.64,6.789221991701245,7.413179668165044,142800.0
PTO,2024-05-14 07:00:00,14.62,14.69236641221374,14.62,14.62,100.0
