symbol,date,open,high,low,close,volume
DGC,2024-03-14 07:00:00,120.22,122.64,,,3447700.0
DGC,2024-05-07 07:00:00,114.44,,114.25,114.25,2723700.0
DGC,2024-06-19 07:00:00,,123.11,,119.57,3762700.0
DGC,2024-08-26 07:00:00,,105.2,103.53,103.53,
DGC,2025-01-10 07:00:00,107.6,107.79,105.39,,1581100.0
DGC,2025-07-18 07:00:00,98.68,99.45,,,2094600.0
DGC,2025-09-23 07:00:00,92.07,,91.5,91.98,981400.0
DGW,2015-12-08 07:00:00,4.38,,4.34,4.36,170.0
DGW,2016-10-25 07:00:00,3.03,3.1,2.91,2.94,
DGW,2016-11-28 07:00:00,3.0,3.0,2.93,2.95,
DGW,2016-12-30 07:00:00,,2.99,2.88,,
DGW,2017-01-19 07:00:00,3.01,3.01,2.92,,95820.0
DGW,2017-02-07 07:00:00,,2.79,2.75,,156260.0
DGW,2017-06-20 07:00:00,,2.8,2.74,,
DGW,2017-08-22 07:00:00,,3.12,,3.07,649660.0
DGW,2017-10-18 07:00:00,,3.65,3.54,3.57,668810.0
DGW,2018-02-12 07:00:00,3.89,4.17,3.89,,
DGW,2018-05-16 07:00:00,5.21,5.21,,5.16,116830.0
DGW,2018-08-24 07:00:00,,,4.83,4.91,
DGW,2018-12-13 07:00:00,,,4.69,,582090.0
DGW,2019-05-02 07:00:00,,,4.33,4.4,286040.0
DGW,2019-09-11 07:00:00,4.5,4.52,4.43,,441150.0
DGW,2019-09-17 07:00:00,4.61,,4.58,4.6,
DGW,2020-02-20 07:00:00,5.54,5.54,5.35,5.4,
DGW,2020-03-17 07:00:00,,,3.78,,511590.0
DGW,2020-07-23 07:00:00,8.59,8.75,,8.58,522630.0
DGW,2020-09-15 07:00:00,10.73,11.13,10.69,,634680.0
DGW,2020-11-10 07:00:00,13.54,13.87,,13.76,528580.0
DGW,2021-05-12 07:00:00,,,25.1,25.44,287200.0
DGW,2021-06-01 07:00:00,,,23.93,,
DGW,2021-08-06 07:00:00,31.38,,31.38,31.38,282800.0
DGW,2021-10-04 07:00:00,,,47.45,47.65,
DGW,2023-06-02 07:00:00,26.98,27.72,,,2536400.0
DGW,2023-06-26 07:00:00,,31.64,29.83,170.0276565609269,
DGW,2023-08-02 07:00:00,39.26,,39.11,39.92,1785000.0
DGW,2024-05-07 07:00:00,46.38,46.38,,45.93,1288500.0
DGW,2024-05-10 07:00:00,,46.23,,,1845500.0
DGW,2024-10-17 07:00:00,45.45,45.5,,45.36,540700.0
DGW,2024-11-29 07:00:00,40.53,,,42.6,4587700.0
DGW,2024-12-30 07:00:00,,40.53,39.99,,
DGW,2024-12-31 07:00:00,,,39.59,,1133200.0
DGW,2025-01-20 07:00:00,37.43,37.87,37.33,37.72,
DGW,2025-09-23 07:00:00,41.75,42.5,,,778600.0
DGW,2026-02-25 07:00:00,,53.5,,52.3,
DGW,2026-04-28 07:00:00,43.85,44.8,,43.0,2050000.0
DHA,2015-12-07 07:00:00,7.95,7.95,7.86,,26370.0
DHA,2016-05-24 07:00:00,10.09,,,,
DHA,2016-08-10 07:00:00,14.37,,14.1,14.32,205260.0
DHA,2016-11-10 07:00:00,,,13.12,,162340.0
DHA,2017-06-27 07:00:00,16.1,16.1,15.34,15.53,
