symbol,date,open,high,low,close,volume
CLM,2023-12-07 07:00:00,53.0,54.200737605804115,53.0,53.0,1720.0
CLM,2026-03-30 07:00:00,75.5,75.9,53.08454655380895,56.28747614893516,2284.0
CLX,2019-07-25 07:00:00,9.05,9.48,9.05,9.48,1400.0
CLX,2021-04-22 07:00:00,16.7,16.7,15.02,15.02,158000.0
CLX,2021-05-27 07:00:00,15.99,15.99,15.38,15.38,158000.0
CLX,2021-09-08 07:00:00,19.18,19.35,19.0,19.35,158000.0
CLX,2024-02-20 07:00:00,13.63,13.63,13.45,13.54,27817.0
CLX,2025-07-30 07:00:00,16.2,16.7,13.872085040983608,16.5,158000.0
CMM,2023-07-24 07:00:00,7.5,10.791139410187666,7.5,8.0,11100.0
CMM,2024-02-27 07:00:00,6.0,6.0,6.0,6.0,700.0
CMN,2018-01-08 07:00:00,21.9,22.1,20.04,22.1,1500.0
CMN,2018-02-09 07:00:00,23.23,47.31428571428572,23.23,25.82,300.0
CMN,2021-09-10 07:00:00,45.745877192982455,54.49,42.18,49.30959066618251,300.0
CMN,2022-11-29 07:00:00,60.54,60.54,45.09,45.09,5882.0
CMN,2023-05-05 07:00:00,49.51,49.51,49.51,49.51,5882.0
CQN,2022-09-29 07:00:00,24.414818423383526,25.423548672566373,17.18,17.18,500.0
CQN,2024-06-25 07:00:00,26.18,28.12,26.18,27.15,9813.0
CQN,2025-09-15 07:00:00,31.1,31.3,24.74875,26.955115279293043,13400.0
CQN,2026-01-06 07:00:00,31.3,31.5,24.74875,31.5,9813.0
CQT,2021-04-12 07:00:00,5.41,6.27,5.41,6.27,12100.0
CQT,2023-11-13 07:00:00,9.33,9.33,9.33,9.33,600.0
CRE,2019-03-11 07:00:00,9.338532351394003,9.718256977356504,7.05,7.08,87580.0
CRE,2019-05-30 07:00:00,6.81,6.81,6.65,6.65,272580.0
