time,open,high,low,close,volume,symbol,target_date
2026-05-25 07:00:00,12.65,12.65,12.65,12.65,100,ABR,2026-05-25
2026-05-25 07:00:00,55.2,55.2,55.2,55.2,1700,ABT,2026-05-25
2026-05-25 07:00:00,22.95,23.6,22.95,23.55,30477300,ACB,2026-05-25
2026-05-25 07:00:00,12.15,12.55,12.05,12.55,3400,ACC,2026-05-25
2026-05-25 07:00:00,13.0,13.0,13.0,13.0,300,ACL,2026-05-25
2026-05-25 07:00:00,44.4,44.4,43.7,43.8,546400,ACV,2026-05-25
2026-05-25 07:00:00,19.0,19.0,19.0,19.0,1100,ADC,2026-05-25
2026-05-25 07:00:00,10.3,10.4,10.15,10.2,32600,AFX,2026-05-25
2026-05-25 07:00:00,11.3,11.3,10.2,10.4,10000,AG1,2026-05-25
2026-05-25 07:00:00,11.8,11.95,11.7,11.95,175200,AGG,2026-05-25
2026-05-25 07:00:00,36.2,36.9,36.2,36.8,1200,AGP,2026-05-25
2026-05-25 07:00:00,7.0,7.2,6.9,7.2,11000,ALV,2026-05-25
2026-05-25 07:00:00,26.95,26.95,25.9,26.3,24400,ANT,2026-05-25
2026-05-25 07:00:00,22.45,22.45,22.1,22.1,249800,ANV,2026-05-25
2026-05-25 07:00:00,50.0,50.0,48.6,49.7,20900,APF,2026-05-25
2026-05-25 07:00:00,4.75,4.75,4.64,4.64,220200,APG,2026-05-25
2026-05-25 07:00:00,4.1,4.2,4.1,4.1,2900,APP,2026-05-25
2026-05-25 07:00:00,5.86,5.91,5.84,5.87,399700,ASM,2026-05-25
2026-05-25 07:00:00,43.0,43.0,43.0,43.0,300,AVC,2026-05-25
2026-05-25 07:00:00,9.8,9.8,9.6,9.8,33600,AVG,2026-05-25
2026-05-25 07:00:00,11.1,11.1,11.1,11.1,1300,BAB,2026-05-25
2026-05-25 07:00:00,34.4,34.7,34.3,34.7,1005000,BAF,2026-05-25
2026-05-25 07:00:00,10.4,10.4,10.4,10.4,100,BBH,2026-05-25
2026-05-25 07:00:00,21.1,21.6,21.1,21.4,46200,BCA,2026-05-25
2026-05-25 07:00:00,54.5,54.5,53.0,53.3,368600,BCM,2026-05-25
2026-05-25 07:00:00,26.0,26.0,26.0,26.0,100,BDW,2026-05-25
